,id,name,location,categories,referralId,hasPerk,venuePage
40,4ccc5aebee23a14370591ea8,Lac Vien Vietnamese Restaurant,"{'address': '141 Cartwright Ave', 'lat': 43.72125878799614, 'lng': -79.46847226859448, 'labeledLatLngs': [{'label': 'display', 'lat': 43.72125878799614, 'lng': -79.46847226859448}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['141 Cartwright Ave', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,{'id': '137238575'}
41,4c8402f5d92ea093db675972,Kim Pho Banh Cuon,"{'address': '710 Gerrard St. E', 'lat': 43.666331, 'lng': -79.348415775, 'labeledLatLngs': [{'label': 'display', 'lat': 43.666331, 'lng': -79.348415775}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['710 Gerrard St. E', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
42,4cb9d9b59552b60cbd38d68b,A Taste Of Pho,"{'address': '4390 Steeles Ave E, Unit B15', 'crossStreet': 'at Market Village', 'lat': 43.82579336780663, 'lng': -79.30446993302637, 'labeledLatLngs': [{'label': 'display', 'lat': 43.82579336780663, 'lng': -79.30446993302637}], 'postalCode': 'L3R 9V7', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4390 Steeles Ave E, Unit B15 (at Market Village)', 'Markham ON L3R 9V7', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
43,4db321adfa8c350240c67f09,Golden Star Thai & Vietnamese Cuisine,"{'address': '1690 Jane Street', 'lat': 43.703294698834775, 'lng': -79.50388233847723, 'labeledLatLngs': [{'label': 'display', 'lat': 43.703294698834775, 'lng': -79.50388233847723}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1690 Jane Street', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
44,55a1bd74498ef07267b993b2,Bac Ky Vietnamese Canteen,"{'lat': 43.644575166760504, 'lng': -79.39955745616481, 'labeledLatLngs': [{'label': 'display', 'lat': 43.644575166760504, 'lng': -79.39955745616481}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
45,4b8033b8f964a520ed5b30e3,Vietnam Noodle Star 越華菀,"{'address': '4188 Finch Ave. E', 'crossStreet': 'at Midland Ave.', 'lat': 43.80451639521751, 'lng': -79.28731966720959, 'labeledLatLngs': [{'label': 'display', 'lat': 43.80451639521751, 'lng': -79.28731966720959}], 'postalCode': 'M1S 4T6', 'cc': 'CA', 'city': 'Scarborough', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4188 Finch Ave. E (at Midland Ave.)', 'Scarborough ON M1S 4T6', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
46,581a28b71df6b32e6615f837,Vrolls Vietnamese Food,"{'address': '1490 Major Mackenzie dr. Unit 4', 'crossStreet': 'Suffering', 'lat': 43.863364, 'lng': -79.487041, 'labeledLatLngs': [{'label': 'display', 'lat': 43.863364, 'lng': -79.487041}], 'cc': 'CA', 'city': 'Vaughan', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1490 Major Mackenzie dr. Unit 4 (Suffering)', 'Vaughan ON', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
47,4ba66b2ef964a520605039e3,Firstchoice Vietnamese Cuisine,"{'address': '550 Highway 7 E', 'crossStreet': 'at Times Square', 'lat': 43.844412434079196, 'lng': -79.38381155597509, 'labeledLatLngs': [{'label': 'display', 'lat': 43.844412434079196, 'lng': -79.38381155597509}], 'postalCode': 'L4B 3Z4', 'cc': 'CA', 'city': 'Richmond Hill', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['550 Highway 7 E (at Times Square)', 'Richmond Hill ON L4B 3Z4', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
97,4bdc6aa93904a593c7134e9e,Phone King Vietnamese Reataurant,"{'address': '263 Queen St E. Unit #2', 'lat': 43.6622401696194, 'lng': -79.74728505036956, 'labeledLatLngs': [{'label': 'display', 'lat': 43.6622401696194, 'lng': -79.74728505036956}], 'postalCode': 'L6W 4K6', 'cc': 'CA', 'city': 'Brampton', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['263 Queen St E. Unit #2', 'Brampton ON L6W 4K6', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
127,4c03041d0d0e0f477b0a029a,Hoai Huong Vietnamese Restaurant,"{'address': '716 the queensway', 'crossStreet': 'Royal York', 'lat': 43.626749111794275, 'lng': -79.50110377973068, 'labeledLatLngs': [{'label': 'display', 'lat': 43.626749111794275, 'lng': -79.50110377973068}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['716 the queensway (Royal York)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
133,4ad7931af964a520530c21e3,Pho Phuong,"{'address': '1603 Dundas St. W.', 'crossStreet': 'at Brock Ave.', 'lat': 43.64986318779196, 'lng': -79.43520391242026, 'labeledLatLngs': [{'label': 'display', 'lat': 43.64986318779196, 'lng': -79.43520391242026}], 'postalCode': 'M6K 1T9', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1603 Dundas St. W. (at Brock Ave.)', 'Toronto ON M6K 1T9', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
137,4ad4c060f964a52056f720e3,Pho Hung,"{'address': '350 Spadina Ave.', 'crossStreet': 'at St Andrews St.', 'lat': 43.654434, 'lng': -79.398883, 'labeledLatLngs': [{'label': 'display', 'lat': 43.654434, 'lng': -79.398883}], 'postalCode': 'M5T 2G4', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['350 Spadina Ave. (at St Andrews St.)', 'Toronto ON M5T 2G4', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
138,4e5124b845ddff0031d76379,Mississauga Vietnamese Alliance Church,"{'address': '1015 Alexandria Avenue', 'lat': 43.575326229269685, 'lng': -79.5634362696224, 'labeledLatLngs': [{'label': 'display', 'lat': 43.575326229269685, 'lng': -79.5634362696224}], 'postalCode': 'L5E  1Z6', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1015 Alexandria Avenue', 'Mississauga ON L5E  1Z6', 'Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
141,4be9ebe561aca5932f2f8300,Xuan Mai Vietnamese Restaurant,"{'address': '1133 Dundas St. E, Unit 6', 'lat': 43.60192433333333, 'lng': -79.58873633333333, 'labeledLatLngs': [{'label': 'display', 'lat': 43.60192433333333, 'lng': -79.58873633333333}], 'postalCode': 'L5R 2N2', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1133 Dundas St. E, Unit 6', 'Mississauga ON L5R 2N2', 'Canada']}",[],v-1603876373,False,
144,4e610ba218a8ce02fc3b4b81,Lotus Island Vietnamese Eatery,"{'address': '1-1381 Lakeshore Rd E Mississauga ON', 'lat': 43.58469860822024, 'lng': -79.55118962772133, 'labeledLatLngs': [{'label': 'display', 'lat': 43.58469860822024, 'lng': -79.55118962772133}], 'postalCode': 'L5E 1G6', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1-1381 Lakeshore Rd E Mississauga ON', 'Mississauga ON L5E 1G6', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
146,5d58336a32b9dd000853b251,Pho Black Bull Vietnamese Restaurant,"{'lat': 43.59825, 'lng': -79.59527, 'labeledLatLngs': [{'label': 'display', 'lat': 43.59825, 'lng': -79.59527}], 'postalCode': 'L4Y 4G6', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Mississauga ON L4Y 4G6', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
147,51f5b437498e0014bb05c6ca,"Miss Phó Vietnamese, Thai & Chinese Cuisine","{'address': '4040 Steeles Ave. West, unit 17', 'lat': 43.769452, 'lng': -79.553646, 'labeledLatLngs': [{'label': 'display', 'lat': 43.769452, 'lng': -79.553646}], 'postalCode': 'L4L 4Y5', 'cc': 'CA', 'city': 'Woodbridge', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4040 Steeles Ave. West, unit 17', 'Woodbridge ON L4L 4Y5', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,
148,52191d4311d21c9af2df9a09,Lac Vien Vietnamese Restaurant - Mississauga,"{'address': '1580 Dundas St E', 'crossStreet': 'at Matawa Ave', 'lat': 43.61350209873405, 'lng': -79.57860525201646, 'labeledLatLngs': [{'label': 'display', 'lat': 43.61350209873405, 'lng': -79.57860525201646}], 'postalCode': 'L4X 2Z2', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1580 Dundas St E (at Matawa Ave)', 'Mississauga ON L4X 2Z2', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876373,False,{'id': '137090881'}
274,528811f5498e77725c158fe9,Pho Mi Vietnamese Restaurant,"{'address': '4557 Hurontario St. (at Eglinton Ave.)', 'lat': 43.616566, 'lng': -79.629112, 'labeledLatLngs': [{'label': 'display', 'lat': 43.616566, 'lng': -79.629112}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['4557 Hurontario St. (at Eglinton Ave.)', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876374,False,
332,4eee2bc946907303bfd72895,Quan's Vietnameses Noodle 越興牛肉粉,"{'crossStreet': 'Market Village Food Court', 'lat': 43.82358123674264, 'lng': -79.31183266540278, 'labeledLatLngs': [{'label': 'display', 'lat': 43.82358123674264, 'lng': -79.31183266540278}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Market Village Food Court', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876375,False,
336,4c8e4b13b3bcb60c4f405827,Pho Ling's,"{'lat': 43.849774, 'lng': -79.347134, 'labeledLatLngs': [{'label': 'display', 'lat': 43.849774, 'lng': -79.347134}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876375,False,
339,4b2e924ff964a520bae224e3,Kim Dinh 金鼎越泰美食,"{'address': '9570 McCowan Rd', 'crossStreet': 'at Bur Oak Ave', 'lat': 43.8925664101717, 'lng': -79.29171525703606, 'labeledLatLngs': [{'label': 'display', 'lat': 43.8925664101717, 'lng': -79.29171525703606}], 'postalCode': 'L6C 3G3', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['9570 McCowan Rd (at Bur Oak Ave)', 'Markham ON L6C 3G3', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876375,False,
341,4f21cc62e4b04b5522b6193c,Golden Pineapple Vietnamese Cuisine,"{'crossStreet': 'Spadina & Dundas', 'lat': 43.88311, 'lng': -78.91019, 'labeledLatLngs': [{'label': 'display', 'lat': 43.88311, 'lng': -78.91019}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Spadina & Dundas', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876375,False,
1693,4c8d7232cf3ea143294bfe51,Pho Weston,"{'address': '9750 Weston Road', 'lat': 43.83890116278814, 'lng': -79.55979794931062, 'labeledLatLngs': [{'label': 'display', 'lat': 43.83890116278814, 'lng': -79.55979794931062}], 'cc': 'CA', 'city': 'Vaughan', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['9750 Weston Road', 'Vaughan ON', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603876381,False,
